# Resultados do Algoritmo Genético
# Sistema: IEEE 123 bus
# Data/Hora: 2025-11-30 06:44:02
# Parâmetros: NG=250, NP=600, NREP=50

cromossomos,fobs
"[120.89395511588867, 25.110765515136315, 44.985620704608074, -44.533647307409026, -178.44974006299157, -16.839966423592532, -173.5307588623574, -26.488398470845922, -90.7729151865908, -93.05850851319813, -17.740402409168645, -126.06098555694211, -277.8407249753659, -93.65623793796321, -119.71655486801251, -124.74929552018081, -193.07560429229397, -170.90145036360553, -191.02048362258756, -187.30611243880935, -161.36116141228806, -216.06627653024745, -43.95623475193724, -137.08647434235382, 233.38624946864314, 8.970025412612587, -5.909474245797194, 46.863805151138855, -13.388283319490299, 5.971343144525647, 5.553688993184798, 115.85259419039981, 95.52925509805834, 26.77518644929375, -42.37653701638768, 20.3657890707364, 5.02434256883577, 85.42284405495604, -29.392816493794378, 72.79685587176867, 34.84735773603903, 44.33778964943861, 131.45043843063343, 277.9265816123868, 259.9689957348912, -18.259676154258877, 210.4657351340035, 68.65486646451558, 192.251854078052, 15.443212203488095, 71.5950222030216, 34.828103601316045, -89.20888460045911, -8.237345123769831, 17.706090826458535, 167.0016553507392, 137.18506935562078, 52.900667337582014, 99.60927447407556, 43.436921813407885, 49.11598457339003, 135.2797667435126, 75.72576833194967, 41.49872995005877, 61.65206138453358, 76.40628965206837, 129.86937398754793, 180.9312128585041, 182.0260067541582, 92.90689336920498, 138.54254044393358, 44.92281397385552, 6.0]",1.4628963647903666
"[13.890170189591792, -75.57939652648432, -63.13035603745653, 6.698949145530433, -76.5793011279402, -12.65747881976794, -106.59137165004408, -131.1305273893853, -75.61319329118899, -44.60593007738309, -39.29663377869342, -61.1604572910629, -117.09218423209323, -90.42477790830502, -29.920033235282414, -110.09750161037636, -168.94978383645378, -109.34049621603721, -124.95137039648887, -146.22152314751995, -247.36095590214757, -71.04860696182983, -83.60944161106787, -61.084810885342954, 112.64164934243293, -188.16651835664518, -186.01260484545526, 9.71607614239879, -103.0749873808135, -17.951135228463194, -17.34605725762529, 38.291766622946504, 35.29041704536365, 45.258843896884606, -2.3883944876803294, 55.21919293647844, 70.19137621367426, 11.077636748290585, 89.41711404074807, 42.949751268699586, 40.422440704638696, 3.5956890631117346, 50.7208706268526, 133.43221311336848, 7.255899525047387, 129.9909063741132, 24.397966245850796, 26.129778696594517, 191.2540148814955, 47.097399822223636, 66.37635746795326, 190.59123220869097, 85.08762092485705, 127.95206017993944, 41.116925218271284, 50.90390029786508, 92.2088586918031, 106.95401474026188, 104.65332637909101, 94.21245821216513, 66.29875259737629, 58.59696534927097, 125.5075175369797, 71.03410927340947, 21.629831188641006, 53.836534035923385, 80.21115532249922, 125.38244770311479, 55.217277487968424, 110.68484027264365, 66.48536174780577, 108.61721430999158, 63.0]",1.0118540792807853
"[113.8581003070723, -5.777332799655668, 32.34108796939456, -12.938038961138103, 5.438138069919553, 63.198214902396366, -250.11322327432387, -153.82726560810468, -217.35745425169495, -114.43382090454227, 16.10646902900328, -130.32780677793417, -145.42950381350377, -212.5881867396679, -162.75592747602505, -119.02778458442508, -130.1476507420575, -145.72605316466692, -177.32353448506447, -266.7997746285508, -222.66651768097557, -240.37525398467815, -138.70960605827625, -82.49407449799764, 110.15389407022921, 50.67909481245245, 90.24983547748404, -95.75954491301043, -36.84383113940204, -23.43265551607362, -8.501424654483623, 109.36213423361121, 59.77619379580956, 37.22066727483607, 52.64079534116059, 22.52091754978822, 73.88450442780766, 72.26750866390833, 79.72326676699868, -64.55321583433926, 86.04122783840413, 30.25940531493487, 108.59613321390817, 194.11079626993592, 172.97290826440914, -3.444947079543964, -15.536445872988969, -7.240871092910402, 113.27757073644413, 80.05477161235846, 44.100945958850694, -95.02527858548265, 14.234460531436966, 38.259608502685595, 60.845273993749494, 108.36042458977145, 98.68415649053355, 78.16498287455332, 170.06220273375843, 95.93371038606885, 158.24493564546844, 49.70807842126654, 64.08069869541212, 115.02809443837303, 111.83135152835855, 149.16063224832354, 189.85717129548493, 129.96282048188263, 155.09252847470592, 129.1770107985729, 97.28556653165214, 27.571091447501686, 8.0]",1.4058959547687448
"[119.84227557710496, -128.88788132447323, 28.04715133309731, -64.54468994975697, -21.485622152353535, -108.34262265198082, 43.95078573910035, -53.81157658568224, -121.97593949704529, -37.262977021986934, -119.26145572337302, -52.169565746900346, -114.34279110412953, -67.31626289443273, -125.08414059520318, -84.83132924559037, -29.383196429118648, -113.9391202027116, -178.06979143714207, -159.33550728010377, -153.8126135593925, -132.19623462249982, -67.59699527697241, 7.184214301335474, 79.03567641193239, -2.009543425205435, -140.94576595242341, -106.05986495726451, -30.382199490873347, -7.491006132708549, 32.215917161513914, 41.29027508226647, 28.294999665848366, 5.14763611979102, -143.63878177587296, 17.146431491665986, 12.972195251498357, 81.33028214528406, -87.55293731181237, 35.19209101393534, 63.99620830004083, 7.896437018338315, 79.30557961820834, 157.54338011486928, 88.70982558797995, 115.047111182521, 88.91245821347756, 44.48713902135386, 185.83065702502842, 14.846099697414612, 38.66146972534813, -14.085176031788052, 26.838205125475433, 4.367644571850597, 146.37269560048398, 72.955890185622, 74.83867728434174, 77.15035402749852, 5.68787965049007, 65.11300997394761, 116.53898869082542, 91.1485883848143, 71.9355238663513, 31.35880551751727, 124.10668022383766, 54.970599654982436, 83.66171221353656, 164.515769525678, 163.44027289174124, 111.02514349950185, 60.17579664068909, 103.15287225382225, 40.0]",1.238009424472282
"[211.49450161318515, 24.759792382275343, 41.505658896872966, 97.91156201472512, -5.9725880552813155, -70.62266881488098, -16.85758694565481, -40.95466059403673, -60.619890371892055, -85.86451615357662, -32.29571471379833, -73.14303218089333, -154.1210206898434, -125.52459135001777, -48.114459255432024, -146.38995955146035, -67.31847930872179, -122.72440467318002, -171.56890749850717, -207.30617564635756, -160.7095858774261, -161.33372209930337, -126.2011959020034, -48.95097586789449, 94.5428571405117, -6.737831362678227, -69.24911382544649, -20.38401762937257, 62.35788535117727, -54.22732836038912, 54.49178068350337, 11.060861053404969, 32.874897114827995, 118.62531477166762, -87.78217731852851, 125.89133740798057, 61.81276092822882, 1.7301129926711052, 99.9336834192146, -28.590025314211434, 147.31662834751899, -54.6726009960667, 68.74927924462783, 157.22742297948201, 150.11489077187693, 60.67700273933036, 34.39373558786607, 70.97164647583394, 142.19962223020795, 48.46403642843112, -8.215829383086158, -45.854919149477695, -2.490137385118767, -83.55451422616608, 14.308718683081683, 143.40300433594678, 166.7173273372572, 60.2339668011244, 61.08835568535804, 78.63817896495068, 94.07814464615534, 130.98279258318124, 123.10181217327563, 9.462116408990504, 117.70137556867569, 142.8779131452905, 156.52601263939667, 167.17310563063396, 191.54900871650233, 129.0849564463793, 43.77003380565546, 82.4916803520295, 10.0]",1.484335715637588
"[95.9962529209029, -62.21655143291328, -75.58503897837122, -18.661968747202856, 33.88465804856866, -9.520968575848372, 30.29030663290458, -38.83665413696435, -207.52513204235726, -66.50170462595608, -62.55633403018482, -130.77732540165752, -155.3674944022129, -141.09207367166277, -143.2139191043994, -61.44280578854077, -161.3128253188124, -104.37084768572355, -197.48346195666812, -253.12561936037295, -160.50517864397685, -203.44055897771864, -84.18299954587869, -63.95583635828134, 144.79904675265644, 45.95926373476953, 28.197330793809716, 12.26486042467603, -57.03812824525814, -6.2938965875584625, -10.07441148329173, 70.6702745727185, 96.66722565471088, 82.71341623902387, 99.68879383224582, 44.665495857006825, 45.173880675566615, 115.61927958052982, 34.55535829267115, 179.78707554409195, 18.77719394038615, 129.4466706467392, 192.63692785261418, 98.88855497424872, 239.51657097913517, 74.01883462631372, 135.3528944494619, -64.40440722808034, 204.270593084339, 2.1306546775767803, -23.891045892971388, 18.00870405743191, -90.2960425828967, 23.071871913517843, 98.29445390655208, 168.66447826337887, 20.412769658267493, 90.76923396077004, 50.730022480618615, 48.487071876394026, 121.49502743419337, 88.24084856414476, 85.07152605289306, 116.03067379933586, 56.08053250201472, 153.07635744672763, 129.4518798282378, 140.6394434899018, 194.8556990917159, 150.0144159209403, 109.68846823444774, 8.547224647143997, 6.0]",1.448081535947022
"[124.02079656600671, 3.212414586304267, -44.111929785099115, -55.0131301813224, -69.21583567363096, -145.23703488362082, -47.80974243148276, -115.06107299771001, -45.39428178841495, -116.7673736445512, -101.63636737262532, -49.01230236819732, -124.8715021723009, -83.13049493781779, -69.52514251722519, -96.69700344932755, -55.52298929156735, -148.66911007463145, -112.82648631023362, -184.5785531729075, -151.58070271378875, -113.05407492267568, -82.5576242597912, -28.88516948871663, 139.18966070608735, 31.484777543390912, -86.00827486272749, -132.76529572601757, -109.47017567307203, -60.31938741226852, -0.41392177416774517, 51.3330324402926, 99.77949046623823, -1.1061046172414533, -12.957790305718108, 49.39994269661371, 1.8377704734681828, 0.4548224230235264, -7.21282782355569, -18.94146214059387, 88.722140879542, -7.9182338425677266, 109.8808920663909, 127.77571416643218, 74.79320163791725, 44.216575242209615, 10.351583381765497, -8.310345657394926, 239.7523014850141, 123.06592350091229, 47.06781565118203, 25.4432310247901, 20.61137132458164, 16.062774764548006, 74.93230198188411, 104.64960893127592, 147.34288120451367, 20.945509783353756, 24.956202078239812, 100.13238973595821, 88.78522074099162, 69.30537522828807, 78.17684121597641, 41.65322078561755, 96.49655312707304, 36.134353118568555, 138.0490765821245, 115.61434094994014, 125.23931720719497, 93.52131002847764, 85.05028420173718, 96.16288997705013, 40.0]",1.1403279198136211
"[56.44110200326237, -136.68172465548005, -239.3406645544956, -71.66703564688571, -65.9419315110894, -145.8996164254926, -91.10743643565519, -105.00638051986272, -100.30619822233676, -57.1870446535916, -78.53776672454678, -135.87572016536217, -97.82166582618365, -95.37980372004372, -87.57925028360228, -127.01217788580304, -111.83025782772692, -105.42794938627236, -142.17308856945297, -207.07823823226744, -141.32945380192632, -145.20496491676602, -96.6373638237848, -57.577108636230825, 174.24577958729014, -69.31919993877595, -36.4194104019299, -47.29844220805061, -59.68249234159413, 31.76570210853681, -5.889977553005685, -24.447512931366145, -12.462658247602922, 20.458159686783215, 16.85345696179336, 13.88914909327066, 95.78651560483358, 5.4568795402716, 2.9941268460088164, -3.596959860360403, 79.07200290524904, 34.51288866871441, 96.01175888253418, 121.50571014782751, 123.9948102347795, 65.37763836560327, 21.479542923857018, 48.558227153606005, 217.78328596096068, 7.290617639327374, 9.170706650101879, 76.0900283952026, 68.17654360978119, 41.24691510853374, 64.96987877977239, 81.62310780320998, 69.34733345433624, 96.24492361968773, 93.94523596047871, 33.06630861092109, 103.42281993287017, 98.95647643961664, 68.62991748636142, 23.40055579409807, 59.2128050705308, 109.67752540947237, 137.49523257433262, 119.2434731092507, 184.28094958397665, 70.05471047827913, 58.76360469330379, 112.72189992052378, 40.0]",1.0882175325715162
"[199.1982733782763, 56.545640228828546, 56.66403745911987, 7.398009059608007, 27.955802843041337, 32.36321364799673, -36.77588656996827, -95.72746808247928, -53.653838894159676, -95.3135559543112, -52.47847295188222, -113.84028478413009, -166.90424224507606, -143.34593907103067, -73.44366263097344, -94.91475992601478, -104.20909457838695, -152.6251708009918, -108.49764110306731, -206.7759050047354, -181.47570076014622, -89.14625921504614, -204.46345591383522, -46.678956347700385, 198.613896153501, -70.69188976868466, 74.68143824993963, 11.048262217963911, 26.278184697145885, -3.3822280670444775, 3.6258021037748867, 0.8400328976628586, 142.4204152138579, 63.9473912951461, -52.06166523535208, 87.97437304061553, 36.141976256814836, 113.25618338744476, 134.58135717250735, 137.55390502106937, 30.348061661434027, 87.67853730685376, 260.7949591308152, 171.3559890735048, 156.9373777198333, 257.08901726993423, 40.4972581810448, 106.44750693090873, 210.8121177726054, 12.245084830603183, -49.22275178204249, -33.80235738890854, -37.01974753332363, 15.105982459168217, 27.01071569200782, 119.34834379097815, 184.37288040179422, 58.245414063306086, 83.4227831933222, 62.04810925210563, 106.59659734189006, 83.93667398295867, 119.41135755284229, 80.46936019143062, 120.2877769891807, 135.58970829219095, 221.88130491355773, 184.18611469837526, 185.31094316310063, 207.93251403627642, 2.2066556323180393, 45.038369861671896, 6.0]",1.4507004366333782
"[169.1780041388389, -109.51742102982254, -39.9864393351062, -51.08834236271402, -12.617448386775122, -116.11466584483169, -34.04238456075085, -58.980322991267, -73.57678075979346, -93.23963710360569, -13.182245655312567, -50.79466242180457, -93.72875522180696, -88.78275079849065, -151.56681800369333, -54.63688960308199, -78.64747408044296, -74.79720955160765, -200.44654063653834, -133.26318631007967, -208.6859346528186, -73.64372477624038, -63.92297650023237, -47.95973735351057, 216.76660210206828, -11.267334676115036, -20.873487376249294, -75.12210821399906, -90.90594628469469, -78.3487244592471, 2.4818698923972544, 75.5535357968416, -1.2418018179175532, -6.059163250666271, 48.35769406996104, -15.077977338765361, 53.76821576714771, 47.806138313503794, 13.748828612472265, 38.143167188542726, 1.7012438358420066, 162.65258293754613, 129.9616480248043, 145.08061820368104, 120.77269241297708, 106.13322152494334, 38.68461894265925, -56.72148279522119, 296.9427698899473, 10.909860995097976, 67.16678047848947, 31.293321950330675, 53.99107199789692, -20.85185022039525, 94.52944174173192, 108.40876230899656, 92.61412977441005, 78.92240445750721, 114.97491016857833, 92.50187276921203, 101.17000947306596, 97.37277329730142, -6.784176858729043, 81.27948665663693, 95.71542441735944, 148.94086749529788, 90.36793274788697, 170.61305614797215, 111.38884847137572, 182.18332721305194, 74.0708709741346, 67.18125924524642, 40.0]",1.1679351254200931
